Date,Price,Open,High,Low,Vol.,
"Mar 03, 2015",280.60,273.80,287.10,266.10,164.82K,
"Mar 02, 2015",273.80,257.90,274.80,256.10,81.09K,
"Mar 01, 2015",257.90,254.10,260.60,244.80,51.33K,
"Feb 28, 2015",254.10,253.50,255.40,248.70,39.41K,
"Feb 27, 2015",253.50,236.50,258.70,235.70,167.81K,
"Feb 26, 2015",236.50,237.30,238.20,233.50,50.87K,
"Feb 25, 2015",237.30,238.90,239.60,234.60,38.10K,
"Feb 24, 2015",238.90,238.80,240.30,235.50,45.03K,
"Feb 23, 2015",238.80,235.70,240.10,231.30,62.67K,
"Feb 22, 2015",235.70,244.40,246.50,232.70,75.70K,
"Feb 21, 2015",244.40,244.50,247.30,242.60,42.95K,
"Feb 20, 2015",244.50,241.90,247.80,238.80,83.59K,
"Feb 19, 2015",241.90,235.20,244.10,234.90,66.05K,
"Feb 18, 2015",235.20,243.20,245.50,231.70,99.66K,
"Feb 17, 2015",243.20,235.80,247.20,232.00,116.26K,
"Feb 16, 2015",235.80,233.30,240.00,228.00,115.47K,
"Feb 15, 2015",233.30,258.60,264.60,226.60,179.14K,
"Feb 14, 2015",258.60,236.20,261.30,235.40,133.80K,
"Feb 13, 2015",236.20,221.80,241.60,220.60,112.25K,
"Feb 12, 2015",221.80,218.80,223.00,217.30,50.11K,
"Feb 11, 2015",218.80,219.70,223.50,217.30,71.73K,
"Feb 10, 2015",219.70,220.30,222.20,214.40,86.15K,
"Feb 09, 2015",220.30,223.70,225.00,215.70,91.69K,
"Feb 08, 2015",223.70,227.70,230.20,219.50,29.05K,
"Feb 07, 2015",227.70,223.00,231.00,222.40,39.76K,
"Feb 06, 2015",223.00,216.50,226.20,215.60,52.52K,
"Feb 05, 2015",216.50,226.60,229.90,214.40,40.64K,
"Feb 04, 2015",226.60,227.40,230.70,220.20,55.24K,
"Feb 03, 2015",227.40,238.90,247.50,223.90,63.08K,
"Feb 02, 2015",238.90,225.30,242.50,220.50,39.02K,
"Feb 01, 2015",225.30,218.50,231.40,209.70,41.16K,
"Jan 31, 2015",218.50,231.80,235.40,216.50,42.15K,
"Jan 30, 2015",231.80,234.00,244.80,227.20,48.23K,
"Jan 29, 2015",234.00,236.20,241.50,220.40,54.49K,
"Jan 28, 2015",236.20,263.30,267.70,228.10,63.77K,
"Jan 27, 2015",263.30,269.20,276.90,247.30,50.26K,
"Jan 26, 2015",269.20,252.10,310.90,251.50,105.71K,
"Jan 25, 2015",252.10,248.20,256.40,241.40,50.19K,
"Jan 24, 2015",248.20,232.20,248.90,229.60,33.24K,
"Jan 23, 2015",232.20,232.70,237.00,224.80,38.17K,
"Jan 22, 2015",232.70,228.20,238.80,225.60,53.71K,
"Jan 21, 2015",228.20,210.60,229.30,207.10,43.18K,
"Jan 20, 2015",210.60,215.90,216.60,203.40,37.48K,
"Jan 19, 2015",215.90,210.60,219.50,205.50,31.58K,
"Jan 18, 2015",210.60,199.60,220.70,192.50,40.37K,
"Jan 17, 2015",199.60,206.90,212.60,191.70,43.13K,
"Jan 16, 2015",206.90,209.80,222.60,198.70,62.32K,
"Jan 15, 2015",209.80,164.90,231.30,164.60,124.67K,
"Jan 14, 2015",164.90,221.30,230.90,157.30,170.68K,
"Jan 13, 2015",221.30,269.30,269.10,217.10,95.50K,
"Jan 12, 2015",269.30,264.80,273.10,263.30,25.39K,
"Jan 11, 2015",264.80,273.40,278.00,263.80,15.11K,
"Jan 10, 2015",273.40,288.00,289.30,272.00,14.73K,
"Jan 09, 2015",288.00,282.70,290.60,277.30,20.93K,
"Jan 08, 2015",282.70,291.30,292.70,279.00,20.18K,
"Jan 07, 2015",291.30,282.30,296.10,280.70,30.67K,
"Jan 06, 2015",282.30,274.80,285.10,271.50,21.94K,
"Jan 05, 2015",274.80,264.70,278.30,262.90,54.99K,
"Jan 04, 2015",264.70,287.10,289.90,255.90,88.77K,
"Jan 03, 2015",287.10,315.20,315.80,284.90,47.37K,
"Jan 02, 2015",315.20,314.90,316.40,313.10,14.73K,
"Jan 01, 2015",314.90,318.20,321.40,313.50,12.82K,
"Dec 31, 2014",318.20,311.30,319.10,308.90,20.50K,
"Dec 30, 2014",311.30,314.10,316.20,309.30,22.78K,
"Dec 29, 2014",314.10,316.50,321.60,308.30,20.36K,
"Dec 28, 2014",316.50,315.30,322.80,310.50,20.41K,
"Dec 27, 2014",315.30,330.00,330.70,312.00,21.63K,
"Dec 26, 2014",330.00,319.00,332.90,316.40,23.01K,
"Dec 25, 2014",319.00,322.40,323.40,316.30,15.39K,
"Dec 24, 2014",322.40,335.30,336.30,320.60,21.52K,
"Dec 23, 2014",335.30,330.80,339.30,328.00,24.07K,
"Dec 22, 2014",330.80,322.60,335.30,319.90,35.36K,
"Dec 21, 2014",322.60,330.40,332.00,320.10,20.67K,
"Dec 20, 2014",330.40,317.80,332.60,316.00,29.92K,
"Dec 19, 2014",317.80,310.30,320.20,306.40,41.71K,
"Dec 18, 2014",310.30,320.00,325.60,303.40,60.52K,
"Dec 17, 2014",320.00,330.20,335.70,314.30,61.34K,
"Dec 16, 2014",330.20,345.40,346.50,328.90,38.59K,
"Dec 15, 2014",345.40,349.40,351.20,343.60,22.16K,
"Dec 14, 2014",349.40,348.20,351.60,344.60,12.34K,
"Dec 13, 2014",348.20,353.40,353.10,343.80,19.54K,
"Dec 12, 2014",353.40,347.70,356.40,346.00,26.85K,
"Dec 11, 2014",347.70,347.90,367.10,337.80,51.08K,
"Dec 10, 2014",347.90,352.20,354.10,345.10,27.13K,
"Dec 09, 2014",352.20,365.00,365.40,343.80,43.83K,
"Dec 08, 2014",365.00,376.50,377.40,364.60,22.92K,
"Dec 07, 2014",376.50,376.30,377.90,372.50,8.81K,
"Dec 06, 2014",376.30,377.60,380.30,372.00,11.07K,
"Dec 05, 2014",377.60,369.80,379.70,366.40,29.99K,
"Dec 04, 2014",369.80,377.00,380.40,366.20,25.33K,
"Dec 03, 2014",377.00,380.60,384.70,373.60,23.51K,
"Dec 02, 2014",380.60,378.60,384.90,375.40,25.29K,
"Dec 01, 2014",378.60,374.90,383.60,373.00,19.67K,
"Nov 30, 2014",374.90,376.30,381.10,372.60,11.29K,
"Nov 29, 2014",376.30,377.60,389.30,372.20,83.45K,
"Nov 28, 2014",377.60,368.80,383.30,358.40,43.02K,
"Nov 27, 2014",368.80,365.40,374.40,364.80,13.85K,
"Nov 26, 2014",365.40,376.40,378.30,364.00,23.98K,
"Nov 25, 2014",376.40,378.90,395.70,370.60,45.32K,
"Nov 24, 2014",378.90,365.90,388.70,361.90,24.57K,
"Nov 23, 2014",365.90,352.00,370.60,352.60,12.41K,
"Nov 22, 2014",352.00,351.80,364.20,350.50,12.94K,
"Nov 21, 2014",351.80,357.30,358.70,343.80,23.47K,
"Nov 20, 2014",357.30,381.40,383.00,355.10,21.98K,
"Nov 19, 2014",381.40,379.20,389.30,374.30,19.87K,
"Nov 18, 2014",379.20,384.70,394.90,372.00,27.09K,
"Nov 17, 2014",384.70,385.60,412.30,378.30,27.60K,
"Nov 16, 2014",385.60,374.90,390.40,370.50,14.35K,
"Nov 15, 2014",374.90,396.50,407.30,368.00,13.33K,
"Nov 14, 2014",396.50,428.70,430.20,382.00,35.73K,
"Nov 13, 2014",428.70,432.00,480.50,390.90,58.20K,
"Nov 12, 2014",432.00,365.40,442.70,365.80,38.53K,
"Nov 11, 2014",365.40,367.10,371.00,361.90,15.79K,
"Nov 10, 2014",367.10,362.00,374.70,356.60,22.81K,
"Nov 09, 2014",362.00,343.50,362.20,341.80,12.63K,
"Nov 08, 2014",343.50,341.90,346.30,339.80,8.19K,
"Nov 07, 2014",341.90,347.70,351.60,340.20,15.02K,
"Nov 06, 2014",347.70,338.00,351.10,335.70,15.65K,
"Nov 05, 2014",338.00,328.00,342.00,326.50,15.84K,
"Nov 04, 2014",328.00,324.20,328.80,320.10,15.12K,
"Nov 03, 2014",324.20,322.50,332.90,321.70,13.43K,
"Nov 02, 2014",322.50,325.40,329.80,319.80,11.90K,
"Nov 01, 2014",325.40,337.90,339.00,320.70,13.77K,
"Oct 31, 2014",337.90,344.90,348.00,336.10,14.00K,
"Oct 30, 2014",344.90,335.10,350.40,333.40,16.12K,
"Oct 29, 2014",335.10,351.10,352.80,334.70,12.26K,
"Oct 28, 2014",351.10,350.10,355.70,348.30,9.43K,
"Oct 27, 2014",350.10,348.70,356.40,344.90,10.60K,
"Oct 26, 2014",348.70,346.70,356.80,344.20,11.58K,
"Oct 25, 2014",346.70,355.10,356.60,341.50,14.04K,
"Oct 24, 2014",355.10,355.80,360.90,351.40,20.03K,
"Oct 23, 2014",355.80,378.90,381.10,353.50,19.12K,
"Oct 22, 2014",378.90,382.40,383.70,377.00,10.53K,
"Oct 21, 2014",382.40,380.40,388.20,377.40,9.66K,
"Oct 20, 2014",380.40,387.30,387.80,378.40,10.56K,
"Oct 19, 2014",387.30,390.90,394.50,383.90,5.33K,
"Oct 18, 2014",390.90,380.50,395.70,373.60,9.45K,
"Oct 17, 2014",380.50,379.80,384.80,372.40,16.57K,
"Oct 16, 2014",379.80,393.20,398.80,371.60,20.79K,
"Oct 15, 2014",393.20,397.10,397.90,388.20,22.49K,
"Oct 14, 2014",397.10,387.30,407.70,385.70,28.87K,
"Oct 13, 2014",387.30,373.20,391.20,366.00,23.58K,
"Oct 12, 2014",373.20,361.20,374.60,352.30,11.23K,
"Oct 11, 2014",361.20,361.70,370.10,350.50,13.93K,
"Oct 10, 2014",361.70,360.90,378.10,353.30,28.41K,
"Oct 09, 2014",360.90,350.90,384.60,347.60,35.59K,
"Oct 08, 2014",350.90,331.60,351.60,325.40,21.77K,
"Oct 07, 2014",331.60,331.50,345.50,321.70,30.17K,
"Oct 06, 2014",331.50,322.90,347.90,303.00,41.17K,
"Oct 05, 2014",322.90,335.30,344.30,294.90,29.85K,
"Oct 04, 2014",335.30,363.50,369.90,327.10,23.04K,
"Oct 03, 2014",363.50,375.10,378.20,362.80,16.81K,
"Oct 02, 2014",375.10,382.80,385.60,371.20,14.30K,
"Oct 01, 2014",382.80,388.20,395.10,381.10,17.73K,
"Sep 30, 2014",388.20,376.80,395.20,374.70,16.92K,
"Sep 29, 2014",376.80,379.10,389.30,372.60,20.69K,
"Sep 28, 2014",379.10,399.00,402.30,374.10,13.94K,
"Sep 27, 2014",399.00,404.50,407.10,394.70,9.74K,
"Sep 26, 2014",404.50,412.30,416.40,399.70,12.12K,
"Sep 25, 2014",412.30,423.80,427.50,409.60,14.63K,
"Sep 24, 2014",423.80,436.90,439.20,422.10,21.37K,
"Sep 23, 2014",436.90,404.10,445.50,394.80,17.94K,
"Sep 22, 2014",404.10,401.60,410.80,398.60,13.52K,
"Sep 21, 2014",401.60,411.50,415.10,394.50,10.42K,
"Sep 20, 2014",411.50,397.70,427.70,387.50,14.29K,
"Sep 19, 2014",397.70,424.30,429.20,386.10,14.97K,
"Sep 18, 2014",424.30,461.10,462.30,408.80,8.93K,
"Sep 17, 2014",461.10,466.80,469.40,458.30,7.51K,
"Sep 16, 2014",466.80,477.70,478.80,464.00,6.52K,
"Sep 15, 2014",477.70,477.70,479.30,473.70,5.63K,
"Sep 14, 2014",477.70,478.20,480.30,472.00,4.21K,
"Sep 13, 2014",478.20,477.70,480.60,474.60,5.28K,
"Sep 12, 2014",477.70,478.50,479.70,471.10,5.15K,
"Sep 11, 2014",478.50,479.70,488.90,474.60,6.29K,
"Sep 10, 2014",479.70,474.90,491.00,471.60,8.29K,
"Sep 09, 2014",474.90,475.70,478.60,467.50,7.29K,
"Sep 08, 2014",475.70,485.80,487.00,469.50,8.14K,
"Sep 07, 2014",485.80,484.50,490.70,478.50,3.56K,
"Sep 06, 2014",484.50,483.60,491.40,480.80,3.79K,
"Sep 05, 2014",483.60,491.00,495.00,483.10,6.04K,
"Sep 04, 2014",491.00,480.00,498.50,476.30,8.81K,
"Sep 03, 2014",480.00,478.90,487.30,476.80,6.14K,
"Sep 02, 2014",478.90,477.20,487.00,470.50,6.75K,
"Sep 01, 2014",477.20,481.80,487.50,471.80,6.79K,
"Aug 31, 2014",481.80,506.00,508.30,478.30,6.10K,
"Aug 30, 2014",506.00,512.60,512.90,503.10,2.63K,
"Aug 29, 2014",512.60,510.80,515.20,506.70,3.64K,
"Aug 28, 2014",510.80,515.20,521.60,503.30,4.47K,
"Aug 27, 2014",515.20,512.60,527.40,512.70,3.79K,
"Aug 26, 2014",512.60,502.90,516.00,501.80,3.53K,
"Aug 25, 2014",502.90,509.70,511.30,499.70,2.74K,
"Aug 24, 2014",509.70,497.70,514.80,496.80,2.53K,
"Aug 23, 2014",497.70,516.10,516.80,494.00,3.13K,
"Aug 22, 2014",516.10,517.90,524.40,500.60,6.03K,
"Aug 21, 2014",517.90,516.80,537.20,511.40,5.65K,
"Aug 20, 2014",516.80,485.10,521.80,468.50,5.89K,
"Aug 19, 2014",485.10,462.20,487.00,455.80,5.12K,
"Aug 18, 2014",462.20,485.50,493.30,450.00,6.38K,
"Aug 17, 2014",485.50,522.00,524.70,478.20,3.14K,
"Aug 16, 2014",522.00,496.50,524.30,483.20,3.87K,
"Aug 15, 2014",496.50,504.80,515.20,483.20,4.77K,
"Aug 14, 2014",504.80,542.10,544.90,495.90,10.88K,
"Aug 13, 2014",542.10,567.70,573.50,523.20,4.82K,
"Aug 12, 2014",567.70,575.90,578.30,562.00,3.33K,
"Aug 11, 2014",575.90,592.10,593.60,571.70,2.57K,
"Aug 10, 2014",592.10,589.50,596.60,588.10,1.34K,
"Aug 09, 2014",589.50,595.80,595.60,587.40,1.42K,
"Aug 08, 2014",595.80,592.80,608.20,592.10,3.11K,
"Aug 07, 2014",592.80,589.80,595.10,587.90,2.50K,
"Aug 06, 2014",589.80,588.80,593.80,587.20,3.01K,
"Aug 05, 2014",588.80,592.80,594.30,585.40,4.09K,
"Aug 04, 2014",592.80,588.90,595.10,586.50,3.42K,
"Aug 03, 2014",588.90,591.70,592.10,580.60,1.26K,
"Aug 02, 2014",591.70,598.80,598.90,587.40,2.12K,
"Aug 01, 2014",598.80,589.50,604.00,586.40,8.93K,
"Jul 31, 2014",589.50,564.60,593.70,564.00,3.52K,
"Jul 30, 2014",564.60,585.80,586.10,564.20,4.10K,
"Jul 29, 2014",585.80,587.90,591.30,579.50,6.72K,
"Jul 28, 2014",587.90,595.00,597.50,578.10,2.33K,
"Jul 27, 2014",595.00,596.00,601.50,593.70,3.53K,
"Jul 26, 2014",596.00,600.50,603.00,593.30,3.48K,
"Jul 25, 2014",600.50,601.90,609.10,597.40,5.92K,
"Jul 24, 2014",601.90,621.70,622.00,599.40,4.74K,
"Jul 23, 2014",621.70,622.50,625.00,621.00,2.17K,
"Jul 22, 2014",622.50,625.10,628.80,620.00,3.28K,
"Jul 21, 2014",625.10,621.00,625.90,615.00,2.53K,
"Jul 20, 2014",621.00,627.00,627.90,620.00,2.30K,
"Jul 19, 2014",627.00,627.50,634.10,625.10,3.96K,
"Jul 18, 2014",627.50,626.60,630.20,617.90,3.35K,
"Jul 17, 2014",626.60,614.80,632.50,610.00,2.92K,
"Jul 16, 2014",614.80,619.60,622.40,614.20,3.00K,
"Jul 15, 2014",619.60,618.30,624.40,617.30,3.69K,
"Jul 14, 2014",618.30,628.00,629.00,616.10,2.55K,
"Jul 13, 2014",628.00,635.90,638.60,627.50,1.70K,
"Jul 12, 2014",635.90,632.90,638.60,625.90,3.43K,
"Jul 11, 2014",632.90,618.40,633.60,616.10,3.12K,
"Jul 10, 2014",618.40,623.00,625.00,611.70,3.61K,
"Jul 09, 2014",623.00,615.30,623.80,610.50,3.07K,
"Jul 08, 2014",615.30,613.60,619.70,609.30,3.21K,
"Jul 07, 2014",613.60,626.70,627.90,607.30,2.53K,
"Jul 06, 2014",626.70,623.00,629.40,622.70,2.70K,
"Jul 05, 2014",623.00,624.00,627.80,619.70,3.25K,
"Jul 04, 2014",624.00,638.00,642.20,623.00,3.60K,
"Jul 03, 2014",638.00,645.70,646.40,633.60,4.01K,
"Jul 02, 2014",645.70,643.20,652.10,604.60,4.78K,
"Jul 01, 2014",643.20,635.10,652.50,634.10,4.11K,
"Jun 30, 2014",635.10,601.10,637.30,596.50,3.83K,
"Jun 29, 2014",601.10,597.60,604.30,593.20,2.89K,
"Jun 28, 2014",597.60,602.20,608.80,594.00,2.94K,
"Jun 27, 2014",602.20,582.70,603.90,580.10,3.39K,
"Jun 26, 2014",582.70,568.50,582.70,565.80,4.15K,
"Jun 25, 2014",568.50,588.80,589.60,566.90,3.09K,
"Jun 24, 2014",588.80,591.20,595.70,585.40,3.08K,
"Jun 23, 2014",591.20,603.60,604.70,582.90,2.65K,
"Jun 22, 2014",603.60,597.00,610.10,592.00,2.04K,
"Jun 21, 2014",597.00,590.80,599.20,584.80,2.28K,
"Jun 20, 2014",590.80,600.20,602.00,587.10,2.15K,
"Jun 19, 2014",600.20,606.20,612.60,598.70,5.60K,
"Jun 18, 2014",606.20,605.10,614.40,603.60,3.31K,
"Jun 17, 2014",605.10,599.10,608.40,594.90,3.00K,
"Jun 16, 2014",599.10,582.30,606.10,580.50,3.99K,
"Jun 15, 2014",582.30,583.40,587.80,560.80,3.94K,
"Jun 14, 2014",583.40,610.30,613.80,563.70,5.00K,
"Jun 13, 2014",610.30,597.10,619.10,594.90,7.55K,
"Jun 12, 2014",597.10,643.00,643.80,591.10,4.59K,
"Jun 11, 2014",643.00,655.60,663.00,642.30,3.80K,
"Jun 10, 2014",655.60,644.30,661.40,641.70,3.56K,
"Jun 09, 2014",644.30,651.00,652.10,639.10,3.26K,
"Jun 08, 2014",651.00,651.70,658.90,648.70,3.31K,
"Jun 07, 2014",651.70,650.40,659.80,641.00,1.97K,
"Jun 06, 2014",650.40,660.20,663.80,647.10,6.04K,
"Jun 05, 2014",660.20,638.90,665.40,635.60,2.76K,
"Jun 04, 2014",638.90,669.40,669.80,602.10,5.60K,
"Jun 03, 2014",669.40,655.50,676.50,631.40,4.36K,
"Jun 02, 2014",655.50,649.80,662.60,625.50,4.13K,
"Jun 01, 2014",649.80,627.90,675.00,622.00,3.55K,
"May 31, 2014",627.90,612.30,629.00,604.70,4.41K,
"May 30, 2014",612.30,564.40,613.30,564.00,6.21K,
"May 29, 2014",564.40,570.80,573.80,557.70,3.73K,
"May 28, 2014",570.80,570.10,581.80,562.60,3.57K,
"May 27, 2014",570.10,582.00,586.20,555.30,3.35K,
"May 26, 2014",582.00,570.40,586.40,564.70,2.96K,
"May 25, 2014",570.40,520.50,575.20,520.50,1.87K,
"May 24, 2014",520.50,518.10,526.70,510.40,2.86K,
"May 23, 2014",518.10,515.40,540.90,515.20,2.76K,
"May 22, 2014",515.40,488.80,519.30,485.50,3.12K,
"May 21, 2014",488.80,484.60,495.20,481.70,1.40K,
"May 20, 2014",484.60,443.90,486.20,437.30,1.90K,
"May 19, 2014",443.90,450.10,451.70,441.20,1.35K,
"May 18, 2014",450.10,452.80,454.00,449.00,1.45K,
"May 17, 2014",452.80,453.60,455.90,452.20,1.71K,
"May 16, 2014",453.60,448.10,455.10,441.90,1.76K,
"May 15, 2014",448.10,442.60,450.00,441.50,2.17K,
"May 14, 2014",442.60,433.90,444.30,433.90,2.20K,
"May 13, 2014",433.90,438.20,442.30,432.70,2.65K,
"May 12, 2014",438.20,433.20,441.10,430.20,1.39K,
"May 11, 2014",433.20,451.90,455.40,429.00,1.89K,
"May 10, 2014",451.90,445.50,459.50,441.40,0.45K,
"May 09, 2014",445.50,441.10,455.80,438.50,2.27K,
"May 08, 2014",441.10,446.50,455.50,439.50,2.54K,
"May 07, 2014",446.50,432.20,458.80,423.50,5.03K,
"May 06, 2014",432.20,430.90,435.00,420.20,4.19K,
"May 05, 2014",430.90,436.00,443.90,426.40,3.04K,
"May 04, 2014",436.00,438.60,446.60,428.80,3.37K,
"May 03, 2014",438.60,453.70,454.20,429.10,2.58K,
"May 02, 2014",453.70,460.10,463.40,442.00,3.38K,
"May 01, 2014",460.10,445.60,464.50,444.50,4.20K,
"Apr 30, 2014",445.60,446.10,452.60,430.90,4.08K,
"Apr 29, 2014",446.10,441.90,453.80,430.70,3.72K,
"Apr 28, 2014",441.90,443.20,451.10,420.80,4.54K,
"Apr 27, 2014",443.20,457.90,461.40,437.40,6.96K,
"Apr 26, 2014",457.90,464.50,468.70,448.60,6.89K,
"Apr 25, 2014",464.50,500.30,502.50,438.30,6.45K,
"Apr 24, 2014",500.30,487.30,507.30,477.20,4.23K,
"Apr 23, 2014",487.30,487.90,510.00,482.30,4.74K,
"Apr 22, 2014",487.90,495.20,520.50,483.40,5.68K,
"Apr 21, 2014",495.20,498.50,524.70,490.70,7.35K,
"Apr 20, 2014",498.50,506.00,522.20,488.70,7.69K,
"Apr 19, 2014",506.00,485.50,516.90,473.20,8.38K,
"Apr 18, 2014",485.50,502.00,512.20,472.00,8.36K,
"Apr 17, 2014",502.00,537.00,537.00,486.90,8.00K,
"Apr 16, 2014",537.00,526.40,549.00,496.10,8.06K,
"Apr 15, 2014",526.40,478.40,526.60,466.40,8.00K,
"Apr 14, 2014",478.40,427.60,497.80,420.10,7.62K,
"Apr 13, 2014",427.60,437.60,454.10,409.90,4.97K,
"Apr 12, 2014",437.60,435.10,469.80,428.00,5.19K,
"Apr 11, 2014",435.10,384.60,450.40,355.70,5.16K,
"Apr 10, 2014",384.60,457.30,463.50,384.60,3.65K,
"Apr 09, 2014",457.30,466.60,479.70,451.10,3.88K,
"Apr 08, 2014",466.60,462.40,480.70,457.60,3.91K,
"Apr 07, 2014",462.40,455.70,485.10,448.00,3.95K,
"Apr 06, 2014",455.70,456.60,472.40,446.30,3.59K,
"Apr 05, 2014",456.60,444.40,461.20,439.40,1.16K,
"Apr 04, 2014",444.40,436.30,456.50,415.50,2.57K,
"Apr 03, 2014",436.30,424.40,448.70,386.70,4.02K,
"Apr 02, 2014",424.40,463.50,480.30,409.30,4.38K,
"Apr 01, 2014",463.50,444.70,487.40,438.00,3.97K,
"Mar 31, 2014",444.70,446.90,473.40,422.50,4.15K,
"Mar 30, 2014",446.90,477.10,479.00,424.00,3.86K,
"Mar 29, 2014",477.10,482.60,494.30,473.80,4.29K,
"Mar 28, 2014",482.60,460.50,515.00,453.80,4.11K,
"Mar 27, 2014",460.50,562.50,567.80,460.50,3.78K,
"Mar 26, 2014",562.50,562.90,575.40,546.30,3.71K,
"Mar 25, 2014",562.90,567.60,569.70,550.40,3.87K,
"Mar 24, 2014",567.60,551.20,572.50,531.30,3.67K,
"Mar 23, 2014",551.20,564.30,564.30,538.60,4.13K,
"Mar 22, 2014",564.30,549.60,570.00,537.20,3.77K,
"Mar 21, 2014",549.60,566.00,587.40,540.20,3.82K,
"Mar 20, 2014",566.00,595.00,598.40,560.30,4.24K,
"Mar 19, 2014",595.00,598.90,607.10,590.10,3.58K,
"Mar 18, 2014",598.90,606.40,611.70,585.70,3.65K,
"Mar 17, 2014",606.40,619.10,622.50,602.70,3.58K,
"Mar 16, 2014",619.10,624.00,627.30,613.20,3.30K,
"Mar 15, 2014",624.00,614.00,628.80,609.20,3.46K,
"Mar 14, 2014",614.00,625.00,631.20,610.60,4.00K,
"Mar 13, 2014",625.00,619.40,636.10,616.10,3.41K,
"Mar 12, 2014",619.40,608.70,640.80,608.20,3.20K,
"Mar 11, 2014",608.70,613.00,619.70,599.90,2.43K,
"Mar 10, 2014",613.00,627.00,633.70,594.70,2.63K,
"Mar 09, 2014",627.00,609.20,637.60,598.50,1.95K,
"Mar 08, 2014",609.20,616.70,625.70,588.60,2.17K,
"Mar 07, 2014",616.70,648.30,655.20,600.30,2.34K,
"Mar 06, 2014",648.30,658.30,661.80,636.20,2.07K,
"Mar 05, 2014",658.30,661.80,666.00,636.80,1.26K,
"Mar 04, 2014",661.80,662.20,686.20,645.20,1.37K,
"Mar 03, 2014",662.20,544.60,695.40,545.40,1.26K,
"Mar 02, 2014",544.60,557.40,562.90,541.50,0.83K,
"Mar 01, 2014",557.40,573.90,564.10,262.80,0.40K,
"Feb 28, 2014",573.90,596.50,599.00,570.00,0.51K,
"Feb 27, 2014",596.50,593.10,629.90,580.50,0.50K,
"Feb 26, 2014",593.10,135.80,650.00,522.80,0.60K,
"Feb 25, 2014",135.80,174.00,174.60,102.30,30.43K,
"Feb 24, 2014",174.00,310.20,316.90,131.90,95.12K,
"Feb 23, 2014",310.20,255.60,349.10,220.30,38.55K,
"Feb 22, 2014",255.60,111.60,290.60,96.70,72.17K,
"Feb 21, 2014",111.60,111.90,160.10,91.70,82.59K,
"Feb 20, 2014",111.90,261.50,271.60,109.20,102.18K,
"Feb 19, 2014",261.50,294.00,308.60,257.20,31.50K,
"Feb 18, 2014",294.00,272.30,370.10,248.30,48.88K,
"Feb 17, 2014",272.30,299.80,411.20,263.40,51.44K,
"Feb 16, 2014",299.80,371.10,540.00,220.40,86.18K,
"Feb 15, 2014",371.10,427.70,447.90,310.10,50.62K,
"Feb 14, 2014",427.70,451.40,500.00,302.20,65.82K,
"Feb 13, 2014",451.40,531.10,549.20,451.30,28.94K,
"Feb 12, 2014",531.10,579.00,585.10,511.90,21.30K,
"Feb 11, 2014",579.00,582.60,609.70,550.20,16.73K,
"Feb 10, 2014",582.60,659.60,700.00,500.00,40.13K,
"Feb 09, 2014",659.60,648.80,694.10,622.50,19.89K,
"Feb 08, 2014",648.80,695.70,719.30,632.10,22.88K,
"Feb 07, 2014",695.70,828.90,833.10,651.70,49.91K,
"Feb 06, 2014",828.90,904.50,908.80,800.90,18.60K,
"Feb 05, 2014",904.50,926.60,939.80,890.00,7.56K,
"Feb 04, 2014",926.60,931.70,949.10,900.80,4.61K,
"Feb 03, 2014",931.70,953.30,959.60,931.70,2.79K,
"Feb 02, 2014",953.30,940.40,959.40,934.40,1.58K,
"Feb 01, 2014",940.40,938.80,969.20,927.80,4.37K,
"Jan 31, 2014",938.80,941.40,954.70,924.60,4.31K,
"Jan 30, 2014",941.40,925.70,953.20,909.50,5.43K,
"Jan 29, 2014",925.70,932.70,950.60,918.90,5.68K,
"Jan 28, 2014",932.70,943.50,972.60,911.70,10.41K,
"Jan 27, 2014",943.50,1007.00,1021.50,937.20,8.33K,
"Jan 26, 2014",1007.00,961.00,1038.10,950.70,13.07K,
"Jan 25, 2014",961.00,916.50,978.40,915.90,8.18K,
"Jan 24, 2014",916.50,944.20,949.50,902.90,6.20K,
"Jan 23, 2014",944.20,951.00,958.10,936.30,1.97K,
"Jan 22, 2014",951.00,962.20,973.90,935.00,4.78K,
"Jan 21, 2014",962.20,956.00,974.30,943.20,6.59K,
"Jan 20, 2014",956.00,954.80,980.50,926.00,10.41K,
"Jan 19, 2014",954.80,905.70,958.10,901.90,7.57K,
"Jan 18, 2014",905.70,894.20,924.70,884.70,6.04K,
"Jan 17, 2014",894.20,913.50,929.80,867.20,10.31K,
"Jan 16, 2014",913.50,941.20,955.50,910.50,5.10K,
"Jan 15, 2014",941.20,919.30,973.10,915.10,6.83K,
"Jan 14, 2014",919.30,922.90,942.50,904.20,4.31K,
"Jan 13, 2014",922.90,939.80,949.20,879.90,10.13K,
"Jan 12, 2014",939.80,1005.30,1022.70,922.10,9.93K,
"Jan 11, 2014",1005.30,957.80,1010.80,935.00,11.18K,
"Jan 10, 2014",957.80,937.00,964.80,905.90,6.35K,
"Jan 09, 2014",937.00,938.80,964.60,866.50,14.42K,
"Jan 08, 2014",938.80,879.90,966.90,858.90,14.10K,
"Jan 07, 2014",879.90,1012.70,1044.00,879.80,22.67K,
"Jan 06, 2014",1012.70,1014.70,1093.40,964.70,23.08K,
"Jan 05, 2014",1014.70,924.70,1029.90,911.40,21.37K,
"Jan 04, 2014",924.70,884.30,932.20,848.30,14.24K,
"Jan 03, 2014",884.30,856.90,888.20,839.40,9.71K,
