Date,Symbol,Open,High,Low,Close,Volume,Market Cap
17-09-2016,ETH,12.56,12.76,12.44,12.7,7446610,1055440000
18-09-2016,ETH,12.69,12.99,12.16,12.43,22433300,1066620032
19-09-2016,ETH,12.44,13.19,12.42,13.19,13838800,1045870016
20-09-2016,ETH,13.21,14.43,13.12,14.43,31929100,1111810048
21-09-2016,ETH,14.43,14.43,13.17,13.77,28645000,1214950016
22-09-2016,ETH,13.66,13.66,12.48,13.25,27382800,1150649984
23-09-2016,ETH,13.21,13.45,13.1,13.33,9166430,1112589952
24-09-2016,ETH,13.32,13.34,12.68,12.88,9824880,1122669952
25-09-2016,ETH,12.85,13.11,12.8,13.1,5283440,1083510016
26-09-2016,ETH,13.17,13.17,12.74,12.82,7213070,1110700032
27-09-2016,ETH,12.86,13.21,12.86,13.1,6831070,1085330048
28-09-2016,ETH,13.11,13.48,13.08,13.27,10239000,1106329984
29-09-2016,ETH,13.28,13.34,13.07,13.07,5990630,1121059968
30-09-2016,ETH,13.08,13.34,13.02,13.22,5950840,1104530048
01-10-2016,ETH,13.2,13.31,13.05,13.17,6331160,1115689984
02-10-2016,ETH,13.18,13.3,13.14,13.2,4079660,1114200064
03-10-2016,ETH,13.2,13.49,13.19,13.45,7458320,1116600064
04-10-2016,ETH,13.45,13.53,13.21,13.28,8348280,1137980032
05-10-2016,ETH,13.28,13.35,13.04,13.04,9881370,1124269952
06-10-2016,ETH,13.03,13.14,12.69,12.85,12044800,1102940032
07-10-2016,ETH,12.85,12.99,12.53,12.67,8933050,1088569984
08-10-2016,ETH,12.67,12.69,12.05,12.22,11611200,1073990016
09-10-2016,ETH,12.22,12.36,11.98,12.05,7208480,1035590016
10-10-2016,ETH,12.06,12.06,11.62,11.76,10809200,1022860032
11-10-2016,ETH,11.76,12.16,11.75,11.79,11727700,997948992
12-10-2016,ETH,11.78,12.07,11.71,11.93,9694640,1000220032
13-10-2016,ETH,11.91,12.13,11.78,11.96,8665190,1011190016
14-10-2016,ETH,11.99,12.07,11.9,11.94,4333510,1018390016
15-10-2016,ETH,11.94,12,11.78,11.98,4991840,1014280000
16-10-2016,ETH,11.98,12.01,11.93,11.95,3617280,1018540032
17-10-2016,ETH,11.96,12.03,11.86,12.01,5724440,1016710016
18-10-2016,ETH,12,12.93,12,12.59,18864200,1020529984
19-10-2016,ETH,12.59,12.62,11.91,12.02,10576200,1071710016
20-10-2016,ETH,12.05,12.29,12,12.1,8170760,1025619968
21-10-2016,ETH,12.13,12.21,12.02,12.18,5676920,1033139968
22-10-2016,ETH,12.18,12.19,11.95,12.07,7583820,1037849984
23-10-2016,ETH,12.13,12.14,11.94,12.04,5774660,1033969984
24-10-2016,ETH,12.04,12.1,11.91,11.97,5739690,1026400000
25-10-2016,ETH,11.97,11.99,11.15,11.41,19316000,1020849984
26-10-2016,ETH,11.38,11.66,11.38,11.53,10221800,971440000
27-10-2016,ETH,11.53,11.61,11.26,11.5,13255400,984361024
28-10-2016,ETH,11.47,11.58,10.95,11.09,13971500,979916032
29-10-2016,ETH,11.1,11.2,9.56,10.44,27070400,948270976
30-10-2016,ETH,10.43,11.45,10.29,11.18,16694900,891164032
31-10-2016,ETH,11.23,11.5,10.94,11,13393900,960008000
01-11-2016,ETH,10.96,11.18,10.3,10.77,22901300,937123008
02-11-2016,ETH,10.77,11.16,10.69,10.75,11691700,921691008
03-11-2016,ETH,10.8,11.11,10.76,10.8,15228600,924097024
04-11-2016,ETH,10.82,11.12,10.82,11.09,9958040,926129024
05-11-2016,ETH,11.09,11.24,10.88,11,5502670,950212992
06-11-2016,ETH,10.99,11.25,10.85,10.87,5688710,941729024
07-11-2016,ETH,10.9,10.96,10.78,10.81,5992480,934536000
08-11-2016,ETH,10.85,10.92,10.74,10.83,6258150,930345024
09-11-2016,ETH,10.82,10.83,10.22,10.66,14606600,928062976
10-11-2016,ETH,10.67,10.68,10.51,10.52,4253980,915939968
11-11-2016,ETH,10.51,10.57,10.26,10.29,6056300,902478976
12-11-2016,ETH,10.29,10.34,9.7,9.88,10052500,883779968
13-11-2016,ETH,9.89,10.41,9.84,10.1,8227770,849342016
14-11-2016,ETH,10.1,10.16,9.96,9.97,3573250,867755008
15-11-2016,ETH,9.97,10.32,9.85,10.22,6557550,857222976
16-11-2016,ETH,10.22,10.33,9.93,10.06,9533550,878609984
17-11-2016,ETH,10.06,10.19,9.92,9.99,6984700,865393024
18-11-2016,ETH,9.99,10.01,9.48,9.48,10816100,859571008
19-11-2016,ETH,9.48,9.75,9.48,9.66,5186540,816380032
20-11-2016,ETH,9.66,9.71,9.52,9.58,5173420,832049984
21-11-2016,ETH,9.58,9.64,9.54,9.62,3663210,825380992
22-11-2016,ETH,9.63,10.24,9.59,9.91,11284400,829616000
23-11-2016,ETH,9.92,9.96,9.76,9.84,4812310,855265024
24-11-2016,ETH,9.85,9.85,8.93,9.23,15987800,849228992
25-11-2016,ETH,9.23,9.75,9.21,9.4,7669720,796268032
26-11-2016,ETH,9.42,9.5,9.31,9.33,3505990,812795008
27-11-2016,ETH,9.31,9.33,8.78,9,8707660,804084992
28-11-2016,ETH,9,9.01,8.72,8.72,6046890,777310976
29-11-2016,ETH,8.73,8.74,7.88,8.17,17000400,754307008
30-11-2016,ETH,8.16,8.75,8.16,8.59,10626600,705040000
01-12-2016,ETH,8.6,8.65,8.36,8.45,5882340,743881984
02-12-2016,ETH,8.46,8.46,7.42,7.76,18579800,731520000
03-12-2016,ETH,7.77,8.15,7.67,7.92,12112100,672137984
04-12-2016,ETH,7.9,7.95,7.44,7.44,8450790,684257984
05-12-2016,ETH,7.41,7.64,6.66,6.82,17344500,641820032
06-12-2016,ETH,6.8,7.92,5.98,7.87,50671200,589548032
07-12-2016,ETH,7.89,8.54,7.33,8.38,22229600,684257984
08-12-2016,ETH,8.38,8.86,8.23,8.23,16042700,726878016
09-12-2016,ETH,8.17,8.67,8.05,8.45,12916300,708467968
10-12-2016,ETH,8.44,8.53,8.02,8.13,8108370,732172992
11-12-2016,ETH,8.13,8.27,8.1,8.19,5545500,705363008
12-12-2016,ETH,8.19,8.61,8.17,8.52,9119700,711347968
13-12-2016,ETH,8.52,8.53,8.35,8.42,4486190,740099008
14-12-2016,ETH,8.45,8.52,8.25,8.27,7337220,734382016
15-12-2016,ETH,8.24,8.24,7.72,7.83,13184400,715860992
16-12-2016,ETH,7.86,7.93,7.8,7.86,5178610,683398976
17-12-2016,ETH,7.86,7.9,7.52,7.88,8502620,683356992
18-12-2016,ETH,7.86,7.93,7.72,7.87,5890020,684028032
19-12-2016,ETH,7.87,7.87,7.63,7.64,5894760,685054016
20-12-2016,ETH,7.63,7.75,7.57,7.66,6313550,664771968
21-12-2016,ETH,7.66,7.94,7.66,7.91,9393550,667625024
22-12-2016,ETH,7.9,7.91,7.5,7.59,16376700,688380032
23-12-2016,ETH,7.58,7.69,7.16,7.17,19613100,660545984
24-12-2016,ETH,7.15,7.41,7.15,7.27,7626020,623758976
25-12-2016,ETH,7.26,7.34,7.14,7.18,8671840,633792000
26-12-2016,ETH,7.13,7.33,7.05,7.27,5836810,622438976
27-12-2016,ETH,7.28,7.32,7.09,7.17,8778610,635260032
28-12-2016,ETH,7.15,7.62,7.08,7.52,17453300,624358976
29-12-2016,ETH,7.54,8.53,7.54,8.28,27543800,658673984
30-12-2016,ETH,8.29,8.47,8.05,8.16,13909900,724528000
31-12-2016,ETH,8.15,8.16,7.91,7.97,9066800,712662016
01-01-2017,ETH,7.98,8.47,7.98,8.17,14731700,698148992
02-01-2017,ETH,8.17,8.44,8.05,8.38,14579600,714899968
03-01-2017,ETH,8.37,10,8.32,9.73,33625200,732988032
04-01-2017,ETH,9.71,11.28,9.56,11.25,41051200,850115008
05-01-2017,ETH,11.29,11.89,9.4,10.25,41557400,988598976
06-01-2017,ETH,10.29,10.63,9.63,10.25,29471800,901249024
07-01-2017,ETH,10.24,10.28,9.59,9.87,23153600,897635968
08-01-2017,ETH,9.87,10.39,9.83,10.29,16676600,865667008
09-01-2017,ETH,10.31,10.78,10.14,10.33,25718300,904681984
10-01-2017,ETH,10.37,10.69,10.29,10.55,10879700,909897024
11-01-2017,ETH,10.54,10.66,9.46,9.72,26823500,925320000
12-01-2017,ETH,9.72,10.08,9.18,9.86,30453800,853638016
13-01-2017,ETH,9.83,9.85,9.51,9.77,25066600,863241024
14-01-2017,ETH,9.79,9.89,9.44,9.65,20085800,859971008
15-01-2017,ETH,9.83,10,9.6,9.9,14837900,864036992
16-01-2017,ETH,9.88,9.93,9.58,9.64,14937400,869126016
17-01-2017,ETH,9.64,10.61,9.54,10.3,18391900,847980992
18-01-2017,ETH,10.3,10.52,9.94,10.23,10788200,906078976
19-01-2017,ETH,10.24,10.44,10.18,10.4,8347550,901484032
20-01-2017,ETH,10.39,10.76,10.35,10.6,10992800,914696000
21-01-2017,ETH,10.6,10.98,10.58,10.91,11937600,933404992
22-01-2017,ETH,10.91,10.97,10.58,10.7,8678620,961462976
23-01-2017,ETH,10.71,10.84,10.67,10.82,7267210,944158976
24-01-2017,ETH,10.73,10.77,10.57,10.63,8327330,946083008
25-01-2017,ETH,10.62,10.62,10.48,10.57,6751450,936769024
26-01-2017,ETH,10.57,10.67,10.51,10.59,8465020,932574976
27-01-2017,ETH,10.58,10.61,10.44,10.54,7189170,934403968
28-01-2017,ETH,10.54,10.58,10.43,10.56,6580700,930688000
29-01-2017,ETH,10.56,10.57,10.45,10.48,4689950,933086976
30-01-2017,ETH,10.49,10.71,10.47,10.57,8042180,927414976
31-01-2017,ETH,10.56,10.75,10.55,10.73,11648700,933974976
01-02-2017,ETH,10.74,10.85,10.56,10.73,12852200,949969024
02-02-2017,ETH,10.74,10.89,10.55,10.82,10172500,949793024
03-02-2017,ETH,10.81,11.11,10.76,11.11,12897800,956944000
04-02-2017,ETH,11.13,11.5,11.13,11.43,14139500,985276992
05-02-2017,ETH,11.44,11.49,11.32,11.35,5942960,1013400000
06-02-2017,ETH,11.35,11.48,11.34,11.39,5695440,1005929984
07-02-2017,ETH,11.43,11.61,11.41,11.52,7629640,1012620032
08-02-2017,ETH,11.54,11.63,11.24,11.43,9688630,1023169984
09-02-2017,ETH,11.44,11.6,10.67,11.03,18400300,1014280000
10-02-2017,ETH,11.05,11.34,10.78,11.28,11914200,979961024
11-02-2017,ETH,11.29,11.43,11.24,11.35,7544520,1002129984
12-02-2017,ETH,11.35,11.4,11.3,11.4,6264900,1008030016
13-02-2017,ETH,11.38,11.39,11.17,11.27,7216520,1011080000
14-02-2017,ETH,11.29,13.33,11.29,13.03,42911500,1002809984
15-02-2017,ETH,13.04,13.04,12.64,12.92,18464700,1159000064
16-02-2017,ETH,12.92,12.92,12.54,12.9,38002600,1148860032
17-02-2017,ETH,12.9,12.91,12.66,12.68,11636500,1147260032
18-02-2017,ETH,12.71,12.83,12.68,12.81,9370010,1130749952
19-02-2017,ETH,12.82,12.87,12.71,12.76,7799740,1140870016
20-02-2017,ETH,12.77,12.9,12.43,12.43,12994400,1136610048
21-02-2017,ETH,12.34,12.77,12.21,12.67,15183300,1099330048
22-02-2017,ETH,12.69,12.76,12.55,12.6,10360900,1130460032
23-02-2017,ETH,12.6,13.21,12.56,13.12,14522300,1122909952
24-02-2017,ETH,13.13,13.23,12.88,13.07,19574400,1171110016
25-02-2017,ETH,13.06,13.72,12.98,13.55,18533900,1165229952
26-02-2017,ETH,13.52,14.54,13.4,14.52,20307500,1206150016
27-02-2017,ETH,14.51,15.68,14.27,15.4,31667000,1294770048
28-02-2017,ETH,15.45,16.06,15.12,15.82,65478900,1379600000
01-03-2017,ETH,15.85,17.37,15.56,17.35,44927500,1415510016
02-03-2017,ETH,17.36,19.35,16.95,19.03,83627104,1550749952
03-03-2017,ETH,19.04,20.67,18.41,19.46,95863400,1702140032
04-03-2017,ETH,19.52,20.06,18.62,18.62,27341900,1745139968
05-03-2017,ETH,18.5,19.42,18.23,19.3,26816300,1655030016
06-03-2017,ETH,19.28,20.1,19.11,19.61,32432700,1725360000
07-03-2017,ETH,19.58,19.63,18.64,18.89,37972200,1752530048
08-03-2017,ETH,18.88,18.88,16.65,16.65,44304600,1690759936
09-03-2017,ETH,16.64,17.87,16.37,17.75,31418400,1490499968
10-03-2017,ETH,17.74,19.66,17.68,19.33,87506800,1589639936
11-03-2017,ETH,19.37,21.59,19.01,21.47,69150096,1736630016
12-03-2017,ETH,21.46,23.44,21.38,23.44,74628896,1924659968
13-03-2017,ETH,23.5,30.6,23.5,28.59,255488000,2108300032
14-03-2017,ETH,28.57,29.93,27.32,28.65,101797000,2563699968
15-03-2017,ETH,28.65,35.06,28.43,35.06,170344000,2571160064
16-03-2017,ETH,35.36,47.17,35.36,46.35,454417984,3174749952
17-03-2017,ETH,45.93,55.11,38.21,46.83,497534016,4125479936
18-03-2017,ETH,46.87,46.87,31.7,34.16,262180000,4211830016
19-03-2017,ETH,35.53,47,35.34,44.74,239430000,3193600000
20-03-2017,ETH,44.83,46.23,42.44,43.39,154700992,4031269888
21-03-2017,ETH,43.51,44.26,42.37,43.15,91265400,3913619968
22-03-2017,ETH,43.12,43.52,39.69,42.34,113952000,3880120064
23-03-2017,ETH,42.57,44.75,41.3,43.68,100724000,3831310080
24-03-2017,ETH,43.64,54.14,43.21,53.11,297046016,3929230080
25-03-2017,ETH,53.58,53.58,48.31,51.25,223059008,4825699840
26-03-2017,ETH,50.77,51.8,49.28,50.52,106859000,4574539776
27-03-2017,ETH,51.31,52.46,48.93,49.67,118978000,4624990208
28-03-2017,ETH,49.71,50.96,49.15,50.77,97745296,4482160128
29-03-2017,ETH,50.57,53.87,50.55,53.13,144998000,4561149952
30-03-2017,ETH,53.12,53.31,51.87,52.21,86885696,4793280000
31-03-2017,ETH,51.75,51.77,47.38,50.04,151416000,4671190016
01-04-2017,ETH,50.03,51.93,48.88,50.7,92461904,4517510144
02-04-2017,ETH,50.74,51.27,45.43,48.75,134604000,4582700032
03-04-2017,ETH,48.82,48.82,43.41,44.36,190512992,4411030016
04-04-2017,ETH,43.92,45.74,41.72,44.64,157568000,3969730048
05-04-2017,ETH,44.66,47.84,44.54,45.3,119733000,4037939968
06-04-2017,ETH,45.22,45.64,40.9,43.24,147120000,4089929984
07-04-2017,ETH,42.87,44.04,41.65,42.16,81474704,3878210048
08-04-2017,ETH,41.8,45.21,41.73,44.31,74138800,3783000064
09-04-2017,ETH,44.28,44.49,42.89,43.27,55143000,4009009920
10-04-2017,ETH,43.28,44.14,42.42,43.44,44061500,3919520000
11-04-2017,ETH,43.5,44.25,43.3,43.41,38303300,3941100032
12-04-2017,ETH,43.46,47.23,43.11,46.29,88045696,3938929920
13-04-2017,ETH,46.31,50.91,46.31,50.22,157200000,4198419968
14-04-2017,ETH,49.97,50.05,46.76,47.57,91674400,4531809792
15-04-2017,ETH,47.65,49.57,47.18,49.1,66207800,4323100160
16-04-2017,ETH,49.04,49.14,48.19,48.72,31343800,4450140160
17-04-2017,ETH,48.66,48.75,48.05,48.3,44013300,4417310208
18-04-2017,ETH,48.32,51.03,48.3,50.71,78748496,4387859968
19-04-2017,ETH,50.73,50.95,47.26,48.31,76281000,4608260096
20-04-2017,ETH,48.13,49.99,48.13,49.67,79600896,4373799936
21-04-2017,ETH,49.64,49.66,48.14,48.22,45048300,4512609792
22-04-2017,ETH,48.18,48.74,48.17,48.55,37357600,4381289984
23-04-2017,ETH,48.59,48.89,48.17,48.49,36234000,4420040192
24-04-2017,ETH,48.87,50.18,48.87,50.03,55580600,4446470144
25-04-2017,ETH,50.07,50.3,49.81,49.89,38264600,4557870080
26-04-2017,ETH,49.91,53.44,49.91,52.72,104884000,4544370176
27-04-2017,ETH,52.81,62.17,52.29,62.17,246775008,4809630208
28-04-2017,ETH,62.23,70.85,62.13,70.16,346545984,5669550080
29-04-2017,ETH,71.39,71.9,66.78,68.38,165448000,6506489856
30-04-2017,ETH,68.54,79.02,68.35,79.02,229944992,6248840192
01-05-2017,ETH,79.32,82.52,73.09,76.3,376841984,7234070016
02-05-2017,ETH,76.65,79.35,74.38,77.26,193772992,6992979968
03-05-2017,ETH,77.25,80.1,75.76,79.72,141922000,7050050048
04-05-2017,ETH,79.72,97.56,79.43,96.98,366847008,7277479936
05-05-2017,ETH,96.73,103.23,92.22,94.4,331928000,8833519616
06-05-2017,ETH,94.91,97.88,90.95,97.81,151462000,8669910016
07-05-2017,ETH,97.87,98.24,89.87,94.01,183295008,8942950400
08-05-2017,ETH,93.75,95.14,89.51,91.42,231344000,8569059840
09-05-2017,ETH,91.23,93.06,80.39,91.16,363433984,8341490176
10-05-2017,ETH,91.15,92.85,85.29,89.52,145602000,8337180160
11-05-2017,ETH,89.77,102.55,88.48,89.88,132722000,8213570048
12-05-2017,ETH,89.43,93.12,88.66,88.66,145824992,8184929792
13-05-2017,ETH,88.69,93.81,86.66,90.84,88742200,8120390144
14-05-2017,ETH,90.87,91.25,89.61,90.79,66046600,8322379776
15-05-2017,ETH,90.78,95.43,86.83,92.41,170999008,8316930048
16-05-2017,ETH,92.39,93.56,89.12,89.44,152284992,8466469888
17-05-2017,ETH,89.25,91.27,84.43,89.86,183031008,8181519872
18-05-2017,ETH,89.84,97.37,89.84,96.91,196236992,8238110208
19-05-2017,ETH,97.05,133.56,97.05,129.53,626945024,8902240256
20-05-2017,ETH,129.22,133.64,124.7,126.52,331455008,11856600064
21-05-2017,ETH,127.54,159.03,125.89,157.94,570361024,11705700352
22-05-2017,ETH,158.17,201.75,152.47,174.26,1188909952,14522099712
23-05-2017,ETH,170.82,183.55,169.93,181.95,530708992,15687999488
24-05-2017,ETH,182.65,228.37,182.45,190.05,561014016,16779700224
25-05-2017,ETH,189.85,210.98,170.51,174.45,943636992,17446600704
26-05-2017,ETH,175.22,193.69,150.28,160.4,792457984,16106999808
27-05-2017,ETH,159.82,166.95,120.44,157.76,1217059968,14695999488
28-05-2017,ETH,158.82,179.93,157.6,170.51,717971008,14608600064
29-05-2017,ETH,170.13,197.13,164.53,194.91,718828032,15654599680
30-05-2017,ETH,195.61,233.71,189.29,231.91,1586669952,18004699136
31-05-2017,ETH,231.58,236.96,215.57,230.67,1271600000,21321900032
01-06-2017,ETH,230.89,236.22,214.48,222.24,812924032,21264799744
02-06-2017,ETH,222.29,229.41,219.58,223.77,469532000,20479000576
03-06-2017,ETH,223.46,225.97,219.42,224.38,427896000,20593500160
04-06-2017,ETH,224.12,250.41,223.98,245.33,753820032,20659800064
05-06-2017,ETH,245.26,249.47,243.05,248.46,435660000,22615799808
06-06-2017,ETH,248.6,267.51,246.84,264.47,741553024,22930399232
07-06-2017,ETH,264.26,264.67,254.04,258.07,461648992,24382199808
08-06-2017,ETH,257.99,262.25,253.98,261.67,385494016,23810899968
09-06-2017,ETH,261.75,282.76,261.75,281.74,557985984,24164999168
10-06-2017,ETH,282.01,350.26,282.01,337.67,1611629952,26043699200
11-06-2017,ETH,338.79,353.01,318.17,340.61,1373219968,31296800768
12-06-2017,ETH,341.16,414.76,341.16,401.49,2882650112,31525300224
13-06-2017,ETH,395.69,411.18,370.06,397.54,1717379968,36574498816
14-06-2017,ETH,397.59,399.32,342.21,359.05,1272579968,36761600000
15-06-2017,ETH,358.51,364.44,300.7,361.93,2463450112,33158199296
16-06-2017,ETH,361.18,373.05,341.42,370.23,1096280064,33415800832
17-06-2017,ETH,369.88,379.41,364,379.41,904652992,34231300096
18-06-2017,ETH,379.52,390.58,368.84,371.46,904702976,35133800448
19-06-2017,ETH,371.86,377.11,369.76,370.06,685171968,34435698688
20-06-2017,ETH,370.33,377.97,350.94,359.01,1020390016,34304000000
21-06-2017,ETH,359.54,361.34,319.48,336.87,1420130048,33310500864
22-06-2017,ETH,337.73,342.03,330.62,336.37,925766976,31302619136
23-06-2017,ETH,336.48,348.01,334.99,341.74,593206976,31195850752
24-06-2017,ETH,341.63,343.62,322.09,323.7,673585024,31681343488
25-06-2017,ETH,323.47,332.79,284.65,303.25,1186880000,30005925888
26-06-2017,ETH,302.95,311.46,238.65,272.69,2081810048,28111192064
27-06-2017,ETH,272.69,293.09,227.14,293.09,1973869952,25309749248
28-06-2017,ETH,293.04,333.1,276.41,327.93,2056550016,27206987776
29-06-2017,ETH,328.37,330.71,297.37,302.88,1508579968,30495309824
30-06-2017,ETH,303.15,315.17,288.44,294.92,1011800000,28161871872
01-07-2017,ETH,293.35,293.75,268.62,274.6,1089200000,27259449344
02-07-2017,ETH,275.12,295.51,262.52,287.99,1123330048,25572796416
03-07-2017,ETH,288.41,291.1,281.18,282.9,851408000,26815934464
04-07-2017,ETH,282.19,287.39,273.11,273.3,687691008,26244990976
05-07-2017,ETH,273.1,275.13,261.45,268.77,790256000,25406922752
06-07-2017,ETH,268.86,278.48,265.51,270.55,623080000,25019516928
07-07-2017,ETH,270.35,273.94,244.17,245.99,687251968,25160841216
08-07-2017,ETH,245.89,273.48,236.55,251.7,754958016,22890702848
09-07-2017,ETH,251.82,255.1,242.14,242.14,505118016,23454654464
10-07-2017,ETH,243.01,243.07,196.96,215.36,937219008,22640531456
11-07-2017,ETH,211.52,220.29,183.39,197.4,1440950016,19712309248
12-07-2017,ETH,197.15,230.77,189.59,230.77,1241190016,18377590784
13-07-2017,ETH,231.81,231.81,200.07,209.73,828489024,21613936640
14-07-2017,ETH,209.53,211.1,187.37,199.66,749382016,19541268480
15-07-2017,ETH,199.71,200.16,170.65,170.65,810451968,18630193152
16-07-2017,ETH,169.57,172.01,133.72,157.36,1516889984,15823085568
17-07-2017,ETH,159.99,194.75,158.04,193.42,1669500032,14932733952
18-07-2017,ETH,195.03,267.99,182.06,234.39,2709260032,18207434752
19-07-2017,ETH,234.94,245.65,191.74,199.7,2328790016,21939337216
20-07-2017,ETH,205.42,233.9,203.22,227.26,2224999936,19187824640
21-07-2017,ETH,226.06,235.12,213.01,218.3,1006129984,21121122304
22-07-2017,ETH,217.86,232.7,216.87,229.48,618259968,20360077312
23-07-2017,ETH,229.12,231.68,217.72,225.95,649614976,21418291200
24-07-2017,ETH,226.29,227.54,222.45,224.71,431691008,21158543360
25-07-2017,ETH,224.37,225.32,195.85,206.71,1095760000,20985184256
26-07-2017,ETH,207.09,210.77,194.78,203.95,717692032,19373395968
27-07-2017,ETH,204.86,206.44,201.26,204.32,393283008,19169816576
28-07-2017,ETH,204.32,204.9,192.3,193.12,562571008,19125102592
29-07-2017,ETH,193.34,208.68,179.65,205.79,824355008,18101762048
30-07-2017,ETH,206.74,208.54,196.15,197.98,596233984,19360923648
31-07-2017,ETH,197.4,203.87,193.41,203.87,569414016,18492033024
01-08-2017,ETH,204.69,227.74,204.69,226.77,1585330048,19179139072
02-08-2017,ETH,227.01,229.51,218.12,219.95,632606016,21275228160
03-08-2017,ETH,220.18,228.29,219.89,225.34,557217024,20640077824
04-08-2017,ETH,225.31,227.62,222.06,223.07,539782976,21125576704
05-08-2017,ETH,222.85,256.51,221.95,256.51,1332999936,20899981312
06-08-2017,ETH,256.42,271.05,252.85,261.57,1482979968,24053475328
07-08-2017,ETH,261.24,271.96,256.69,269.18,935726976,24510986240
08-08-2017,ETH,269.1,298.91,266.8,296.77,1502409984,25254578176
09-08-2017,ETH,297.63,318.72,276.69,296.03,2638579968,27938674688
10-08-2017,ETH,296.96,306.59,289.93,295.89,1076819968,27882172416
11-08-2017,ETH,294.49,309.21,294.49,308.86,953576000,27657009152
12-08-2017,ETH,308.71,317.56,307.9,310.6,1111650048,28998699008
13-08-2017,ETH,310.37,310.82,289.31,298.06,1369369984,29161054208
14-08-2017,ETH,298.03,306.81,296.41,300.1,864390976,28008683520
15-08-2017,ETH,299.95,300.41,279.33,289.82,1051800000,28195801088
16-08-2017,ETH,289.82,303.41,285.39,302.27,967643008,27249725440
17-08-2017,ETH,302.8,311.03,300.25,301.46,909494016,28477546496
18-08-2017,ETH,301.7,307.96,292.5,295.59,936160000,28380174336
19-08-2017,ETH,296.18,301.67,286.18,297.47,860201984,27867920384
20-08-2017,ETH,296.64,301.43,291.58,301.43,571947008,27918127104
21-08-2017,ETH,300.48,347.05,297.23,321.59,2448969984,28285462528
22-08-2017,ETH,321.05,327.36,297.91,314.79,1336400000,30229891072
23-08-2017,ETH,315.27,324.21,314.54,317.52,811990016,29691918336
24-08-2017,ETH,317.45,327.96,317.08,325.61,697665024,29904596992
25-08-2017,ETH,326.11,336.4,325.8,331.92,760329024,30727895040
26-08-2017,ETH,331.99,334.98,327.92,333.88,514180992,31288260608
27-08-2017,ETH,334.36,347.89,334.36,347.89,633369984,31517530112
28-08-2017,ETH,350.04,352.05,338.41,347.75,854318976,33002674176
29-08-2017,ETH,347.96,373.76,347.79,370.67,1220029952,32813217792
30-08-2017,ETH,369.47,388.75,361.97,378.48,1333319936,34848423936
31-08-2017,ETH,378.44,386.14,376.35,383.04,706254016,35701485568
01-09-2017,ETH,383.47,390.04,383.47,387.74,874222016,36182855680
02-09-2017,ETH,387.82,389.35,328.1,348.98,1483600000,36601204736
03-09-2017,ETH,350.23,366.49,332.23,347.48,986265984,33059801088
04-09-2017,ETH,347.13,347.13,279.94,295.17,1801689984,32773988352
05-09-2017,ETH,297.57,318.57,268.29,312.99,1551049984,28099983360
06-09-2017,ETH,313.8,334.66,313.49,334.34,1058830016,29639079936
07-09-2017,ETH,333.52,333.52,319.94,329.43,718624000,31507544064
08-09-2017,ETH,329.64,329.64,285.16,296.5,1098780032,31147151360
09-09-2017,ETH,296.17,299.89,287.22,294.4,528620992,27990509568
10-09-2017,ETH,294.06,294.76,268.97,288.75,698326016,27797227520
11-09-2017,ETH,289.74,300.69,286.68,294.53,571307008,27394424832
12-09-2017,ETH,294.63,311.2,287.23,291.46,753144000,27861831680
13-09-2017,ETH,291.12,291.12,260.61,277.11,921692032,27535706112
14-09-2017,ETH,276.59,280.84,213.91,213.91,1184589952,26166147072
15-09-2017,ETH,215.22,258.65,195.04,250.46,1935699968,20364886016
16-09-2017,ETH,250.87,262.59,238.22,246.52,711737024,23742570496
17-09-2017,ETH,245.85,257,235.24,251.75,427452000,23272527872
18-09-2017,ETH,252.23,293.5,252.23,293.5,1127750016,23881156608
19-09-2017,ETH,293.66,295.77,274.48,282.8,646908992,27809294336
20-09-2017,ETH,282.02,290.89,278.05,283.74,421404000,26712387584
21-09-2017,ETH,283.26,286.61,255.02,258.58,601265984,26835992576
22-09-2017,ETH,258.11,270.54,256.22,264.31,430080992,24458373120
23-09-2017,ETH,264.6,286.17,261.12,286.17,450934016,25077055488
24-09-2017,ETH,286.21,292.95,278.13,282.48,571411008,27129874432
25-09-2017,ETH,282.22,293.52,281.88,292.33,483160992,26755461120
26-09-2017,ETH,292.35,293.75,287.02,287.44,345800992,27719983104
27-09-2017,ETH,287.02,308.02,286.82,306.47,550243968,27219355648
28-09-2017,ETH,306.47,307.2,295.47,299.15,501894016,29068738560
29-09-2017,ETH,299.12,299.92,279.77,291.47,541374976,28375930880
30-09-2017,ETH,291.48,303.96,291.11,301.46,332439008,27655217152
01-10-2017,ETH,301.55,303.19,295.06,302.34,306184992,28615151616
02-10-2017,ETH,302.48,302.92,294.58,297.48,339443008,28708456448
03-10-2017,ETH,297.48,300.11,288.13,292.46,321680000,28238487552
04-10-2017,ETH,292.75,299.39,290.89,292.66,257906000,27794059264
05-10-2017,ETH,292.77,298.04,288.84,295.86,253747008,27800369152
06-10-2017,ETH,295.15,308.84,294.95,308.59,318664000,28031059968
07-10-2017,ETH,308.89,313.13,304.98,311.12,342204992,29340370944
08-10-2017,ETH,311.06,312.54,308.03,308.61,293167008,29550901248
09-10-2017,ETH,308.67,309.31,288.18,297.39,559467008,29328332800
10-10-2017,ETH,297.6,306.15,293.17,299.87,359705984,28281407488
11-10-2017,ETH,301.18,304.39,299.1,303.46,264146000,28626298880
